name,address,lng,lat
梅陇国防教育基地公园,上海市闵行区金都路1489号,121.431445,31.094903
梅馨陇韵,上海市闵行区梅陇镇曙东路50号,121.429554,31.098818
净土寺,上海市闵行区都园路2949号,121.416887,31.081084
颛桥剪纸文化公园,上海市闵行区春都路与都庄路交叉路口往西南约200米,121.422032,31.087481
梅陇镇法治文化公园,上海市闵行区梅莲路,121.445236,31.074063
汉实艺术博物馆,梅陇镇虹梅南路双柏路1399号,121.435983,31.092649
梅陇耶稣堂,上海市闵行区景西路42号,121.432408,31.093215
金都水族馆,上海市闵行区金都路1号600弄18号,121.426399,31.095399
梅陇镇法治文化公园,上海市闵行区梅莲路,121.445236,31.074063
省殿禅寺,上海市闵行区景洪路2688号,121.451986,31.091899
汉实艺术博物馆,梅陇镇虹梅南路双柏路1399号,121.435983,31.092649
梅陇耶稣堂,上海市闵行区景西路42号,121.432408,31.093215
时安矿博馆,上海市闵行区颛兴东路1058弄4号,121.429456,31.082879
上海半岛美术馆,上海市闵行区澄建路上海文华消毒药业科技有限公司,121.449344,31.098692
省殿禅寺,上海市闵行区景洪路2688号,121.451986,31.091899
天下商邦酱酒博物馆,上海市闵行区龙吴路4221号,121.464568,31.091772
浦锦绿地,上海市闵行区北江燕路与浦锦路交叉口西北150米,121.504237,31.084893
银鹭桥,上海市闵行区浦星公路上海浦江郊野公园内,121.492514,31.071239
上海天主教浦江天主堂,上海市闵行区浦锦路402号,121.504772,31.083132
飞絮桥,上海市闵行区浦星公路上海浦江郊野公园内,121.495445,31.066035
芦花摇曳,上海市闵行区郊野公园内,121.492466,31.066966
花好月园公园,上海市闵行区陈南路浦江镇第一幼儿园北侧约70米,121.503026,31.092206
夕阳桥,上海市闵行区浦星公路上海浦江郊野公园内,121.490405,31.06594
凌霜桥,上海市闵行区浦星公路上海浦江郊野公园内,121.491816,31.069264
露寒桥,上海市闵行区浦星公路上海浦江郊野公园内滨江漫步区,121.488342,31.066001
锦绣桥,上海市闵行区浦星公路上海浦江郊野公园内滨江漫步区,121.49096,31.070567
浦锦绿地,上海市闵行区北江燕路与浦锦路交叉口西北150米,121.504237,31.084893
上海天主教浦江天主堂,上海市闵行区浦锦路402号,121.504772,31.083132
陈行公园,上海市闵行区浦星公路与陈南路交叉口西南角,121.512946,31.095607
活力森林区,上海市闵行区浦锦南路2086弄1~16号,121.511543,31.065315
福音堂,上海市闵行区竹园西路滨浦新苑-一村北侧约40米,121.512559,31.075901
银鹭桥,上海市闵行区浦星公路上海浦江郊野公园内,121.492514,31.071239
花好月园公园,上海市闵行区陈南路浦江镇第一幼儿园北侧约70米,121.503026,31.092206
长廊,上海市闵行区昌林路上海浦江郊野公园,121.512702,31.066211
佳音堂,上海市闵行区竹园西路滨浦新苑-一村东北侧约40米,121.513263,31.075932
森林传声筒,上海市闵行区浦星公路上海浦江郊野公园内,121.510601,31.066389
陈行公园,上海市闵行区浦星公路与陈南路交叉口西南角,121.512946,31.095607
共青园,上海市闵行区浦江镇叶家桥路249号,121.536571,31.070024
福音堂,上海市闵行区竹园西路滨浦新苑-一村北侧约40米,121.512559,31.075901
今昭会展,上海市闵行区康华路中邺智元里南侧约110米,121.522118,31.072958
佳音堂,上海市闵行区竹园西路滨浦新苑-一村东北侧约40米,121.513263,31.075932
召稼楼桥,上海市闵行区沈杜公路2059号召稼楼古镇内,121.553605,31.079044
共青园,上海市闵行区浦江镇叶家桥路249号,121.536571,31.070024
召稼楼机云亭,上海市闵行区秦裕伯路召稼楼古镇礼园路4号,121.555739,31.077796
奚世瑜住宅,上海市闵行区召楼道南街26号,121.556638,31.079251
礼耕堂,上海市闵行区召楼平西街11号,121.554411,31.07982
秦裕伯纪念馆,上海市闵行区浦江镇召稼楼古镇礼园,121.555306,31.07827
古镇花卉古玩区,上海市闵行区浦江镇小召稼楼路11号,121.552776,31.079521
小召稼楼,上海市闵行区沈杜公路2059号召稼楼古镇内,121.552471,31.079249
东栅,上海市闵行区兴东街召稼楼,121.55615,31.080754
召稼楼古镇,上海市闵行区沈杜公路2059号,121.55568,31.081018
禅光竹房(浦江),上海市闵行区浦江镇沈杜公路1589号革新村黄家宅87号,121.561064,31.086136
奚世瑜住宅,上海市闵行区召楼道南街26号,121.556638,31.079251
召稼楼机云亭,上海市闵行区秦裕伯路召稼楼古镇礼园路4号,121.555739,31.077796
谈家祠堂,航头镇申嘉湖高速公路谈家祠堂,121.569884,31.078448
召稼楼桥,上海市闵行区沈杜公路2059号召稼楼古镇内,121.553605,31.079044
礼耕堂,上海市闵行区召楼平西街11号,121.554411,31.07982
东栅,上海市闵行区兴东街召稼楼,121.55615,31.080754
顾振烈士纪念馆,上海市闵行区浦江镇沈杜路召稼楼古镇内,121.555107,31.078279
召稼楼古镇,上海市闵行区沈杜公路2059号,121.55568,31.081018
召稼楼古镇-礼园,上海市闵行区召楼礼园路1号,121.555198,31.078465
泗滨绿地,上海市松江区泗凤公路与城松路交叉路口南侧(泗泾第三小学东南侧约70米),121.253583,31.11606
云堡未来市,上海市松江区洞泾镇王家厍路885号,121.238394,31.095799
hakuna matata亲子艺术露营,上海市松江区林绿路69号停车场,121.229347,31.101358
泗滨绿地,上海市松江区泗凤公路与城松路交叉路口南侧(泗泾第三小学东南侧约70米),121.253583,31.11606
安方塔,上海市松江区泗泾镇飞龙堂(纹身店)开江中路414号,121.282006,31.116768
福田净寺,上海市松江区泗泾镇文化路25号(近开江中路),121.283873,31.118184
史量才故居,上海市松江区开江东路219号,121.284953,31.118294
明华栖月,上海市松江区开江中路中京苑西北侧约60米,121.282121,31.116844
古镇泗泾,上海市松江区开江中路与开江路交叉口东50米,121.281447,31.116784
马相伯故居,上海市松江区泗泾镇开江中路214号,121.282417,31.117433
泗泾老街,上海市松江区开江中路303号,121.283817,31.117319
松风听音(闻阊文化推广中心),上海市松江区泗泾镇开江中路339号,121.283247,31.117184
福田净寺-客堂,上海市松江区泗泾镇文化路25号,121.283823,31.118455
天王殿(福田净寺),上海市松江区文化路上海市松江区第四中学西南侧约70米,121.283519,31.118173
SNACKMUSEUM零食博物馆,上海市松江区九新公路855号,121.324801,31.10584
河图公园,上海市松江区顺庆路500弄,121.32717,31.104711
吴家浜公园,上海市松江区勤富路503号,121.311295,31.11762
松江区新桥镇仙风园,上海市松江区仙凤路格林豪泰商务酒店(松江漕河泾G60云廊临港科技城九新公路店)西侧约220米,121.318836,31.096627
吴家浜天主堂,上海市松江区长施公路1115号,121.308222,31.112118
SNACKMUSEUM零食博物馆,上海市松江区九新公路855号,121.324801,31.10584
九科绿洲,上海市松江区九亭镇中心路与朱金路交汇口,121.333693,31.114129
九亭镇九亭公园,上海市松江区九亭镇中心路,121.333666,31.115138
凌霄花架,上海市松江区朱金路九科绿洲公园,121.336928,31.116322
河图公园,上海市松江区顺庆路500弄,121.32717,31.104711
松江区新桥镇仙风园,上海市松江区仙凤路格林豪泰商务酒店(松江漕河泾G60云廊临港科技城九新公路店)西侧约220米,121.318836,31.096627
九科绿洲,上海市松江区九亭镇中心路与朱金路交汇口,121.333693,31.114129
九亭镇九亭公园,上海市松江区九亭镇中心路,121.333666,31.115138
凌霄花架,上海市松江区朱金路九科绿洲公园,121.336928,31.116322
河图公园,上海市松江区顺庆路500弄,121.32717,31.104711
莘庄公园,上海市闵行区莘浜路421号,121.379276,31.107551
陆昌庙,上海市闵行区莘松路855弄9临正南方向160米,121.372514,31.101161
闵行区烈士陵园,上海市闵行区临春路388号,121.375294,31.097224
莘庄耶稣堂,上海市闵行区莘庄镇莘浜路551号,121.377142,31.107822
莘野梅园旧址,上海市闵行区莘西路莘庄公园,121.38118,31.108652
馨园,上海市闵行区莘沥路268号,121.378474,31.116851
法制宣传主题公园,上海市闵行区莘谭路与莘西路交叉路口往北约50米,121.378003,31.11412
中经堂-颈肩腰问题解决专家,上海市闵行区莘松路359号(近萃西路),121.37923,31.111138
莘庄公园史图,上海市闵行区莘浜路421号莘庄公园,121.380137,31.108508
荷花池,上海市闵行区莘浜路421号莘庄公园,121.381406,31.10817
莘庄公园,上海市闵行区莘浜路421号,121.379276,31.107551
莘城中央公园,上海市闵行区闵城路180号,121.39327,31.110747
亚马逊公园 萌宠乐园(仲盛世界商城店),上海市闵行区都市路5001号5楼,121.393088,31.113114
闵行区烈士陵园,上海市闵行区临春路388号,121.375294,31.097224
莘庄耶稣堂,上海市闵行区莘庄镇莘浜路551号,121.377142,31.107822
闵行区中心绿地,上海市闵行区莘建东路与莘朱路交叉路口往西北约110米,121.387114,31.115127
田园,上海市闵行区梅州路445号,121.401887,31.092918
莘野梅园旧址,上海市闵行区莘西路莘庄公园,121.38118,31.108652
陆昌庙,上海市闵行区莘松路855弄9临正南方向160米,121.372514,31.101161
母亲林,上海市闵行区沪闵路5369号,121.387083,31.11517
莘城中央公园,上海市闵行区闵城路180号,121.39327,31.110747
百步林,上海市闵行区都园路春申万科城-一期东南侧约80米,121.408736,31.105291
田园,上海市闵行区梅州路445号,121.401887,31.092918
洛克公园(梅州路店),上海市闵行区梅州路56号,121.411069,31.097486
亚马逊公园 萌宠乐园(仲盛世界商城店),上海市闵行区都市路5001号5楼,121.393088,31.113114
REAL PARK KINGSPORTS体育公园,上海市闵行区梅州路56号,121.41118,31.097197
集心路天主堂,上海市闵行区梅陇镇集心路9号,121.419862,31.114202
石林,上海市闵行区闵城路180号临莘城中央公园;珠城路155号临莘城中央公园,121.394544,31.110501
科普长廊,上海市闵行区闵城路180号临莘城中央公园;珠城路155号临莘城中央公园,121.393208,31.110276
长城亭,上海市闵行区闵城路180号莘城中央公园,121.392337,31.111464
梅馨陇韵,上海市闵行区梅陇镇曙东路50号,121.429554,31.098818
梅陇国防教育基地公园,上海市闵行区金都路1489号,121.431445,31.094903
君莲剪纸公园,上海市闵行区春都路与都庄路交叉口西南约220米,121.422229,31.087253
百步林,上海市闵行区都园路春申万科城-一期东南侧约80米,121.408736,31.105291
汉实艺术博物馆,梅陇镇虹梅南路双柏路1399号,121.435983,31.092649
洛克公园(梅州路店),上海市闵行区梅州路56号,121.411069,31.097486
梅陇耶稣堂,上海市闵行区景西路42号,121.432408,31.093215
集心路天主堂,上海市闵行区梅陇镇集心路9号,121.419862,31.114202
颛桥剪纸文化公园,上海市闵行区春都路与都庄路交叉路口往西南约200米,121.422032,31.087481
REAL PARK KINGSPORTS体育公园,上海市闵行区梅州路56号,121.41118,31.097197
梅陇国防教育基地公园,上海市闵行区金都路1489号,121.431445,31.094903
梅馨陇韵,上海市闵行区梅陇镇曙东路50号,121.429554,31.098818
省殿禅寺,上海市闵行区景洪路2688号,121.451986,31.091899
汉实艺术博物馆,梅陇镇虹梅南路双柏路1399号,121.435983,31.092649
梅陇耶稣堂,上海市闵行区景西路42号,121.432408,31.093215
梅陇镇法治口袋公园,上海市闵行区联曹路欣隆大厦西北侧约260米,121.46073,31.104723
上海半岛美术馆,上海市闵行区澄建路上海文华消毒药业科技有限公司,121.449344,31.098692
丁连村民公园,上海市闵行区丁连路与塘浦路交叉口东北400米,121.487448,31.101945
省殿禅寺,上海市闵行区景洪路2688号,121.451986,31.091899
梅陇镇法治口袋公园,上海市闵行区联曹路欣隆大厦西北侧约260米,121.46073,31.104723
天下商邦酱酒博物馆,上海市闵行区龙吴路4221号,121.464568,31.091772
上海半岛美术馆,上海市闵行区澄建路上海文华消毒药业科技有限公司,121.449344,31.098692
丁连村民公园,上海市闵行区丁连路与塘浦路交叉口东北400米,121.487448,31.101945
兴福寺,上海市闵行区浦锦街道浦瑞路2039弄60号,121.488261,31.110003
花好月园公园,上海市闵行区陈南路浦江镇第一幼儿园北侧约70米,121.503026,31.092206
陈行公园,上海市闵行区浦星公路与陈南路交叉口西南角,121.512946,31.095607
漕河泾DP-PARK,上海市闵行区浦星公路797号园区5号楼,121.511175,31.108372
浦康休闲公园,上海市闵行区浦康路华侨城院邸东北侧约240米,121.508145,31.110749
浦锦绿地,上海市闵行区北江燕路与浦锦路交叉口西北150米,121.504237,31.084893
丁连村民公园,上海市闵行区丁连路与塘浦路交叉口东北400米,121.487448,31.101945
花好月园公园,上海市闵行区陈南路浦江镇第一幼儿园北侧约70米,121.503026,31.092206
兴福寺,上海市闵行区浦锦街道浦瑞路2039弄60号,121.488261,31.110003
望湖亭,上海市闵行区陈南路1临陈行公园,121.51295,31.096853
叠水坡,上海市闵行区陈南路1临陈行公园,121.512707,31.097248
临水花廊,上海市闵行区陈南路1临陈行公园,121.512766,31.096555
漕河泾DP-PARK,上海市闵行区浦星公路797号园区5号楼,121.511175,31.108372
陈行公园,上海市闵行区浦星公路与陈南路交叉口西南角,121.512946,31.095607
望湖亭,上海市闵行区陈南路1临陈行公园,121.51295,31.096853
叠水坡,上海市闵行区陈南路1临陈行公园,121.512707,31.097248
梅园,上海市闵行区陈行公路与苏近路交叉路口往南约70米,121.536809,31.117641
临水花廊,上海市闵行区陈南路1临陈行公园,121.512766,31.096555
陈行公园-亲水平台,上海市闵行区陈南路1临陈行公园,121.512551,31.097056
梅园,上海市闵行区陈行公路与苏近路交叉路口往南约70米,121.536809,31.117641
库伯美术馆,上海市浦东新区沈梅路123弄星月智汇湾57号楼,121.582051,31.095248
奇石园,康梧路与年家浜路交叉路口南侧,121.564858,31.11919
禅光竹房(浦江),上海市闵行区浦江镇沈杜公路1589号革新村黄家宅87号,121.561064,31.086136
洗心堂基督教会,上海市浦东新区康梧路1505号,121.565188,31.11999
赵巷体育公园,上海市青浦区嘉松中路与业文路交叉路口往东北约180米,121.234132,31.129896
泗滨绿地,上海市松江区泗凤公路与城松路交叉路口南侧(泗泾第三小学东南侧约70米),121.253583,31.11606
液态熊LiquidBear Light露营地,上海市青浦区大凉山路上海东方佘山索菲特大酒店,121.230438,31.121084
中国玉雕博物馆,上海市松江区泗陈公路3388弄,121.232264,31.120931
泗泾公园,上海市松江区泗泾镇江川路188号,121.281681,31.119755
安方塔,上海市松江区泗泾镇飞龙堂(纹身店)开江中路414号,121.282006,31.116768
基督教泗泾福音堂,上海市松江区鼓浪路金色童年艺术幼儿园(鼓浪路)东侧约90米,121.28613,31.121979
福田净寺,上海市松江区泗泾镇文化路25号(近开江中路),121.283873,31.118184
史量才故居,上海市松江区开江东路219号,121.284953,31.118294
明华栖月,上海市松江区开江中路中京苑西北侧约60米,121.282121,31.116844
古镇泗泾,上海市松江区开江中路与开江路交叉口东50米,121.281447,31.116784
泗泾老街,上海市松江区开江中路303号,121.283817,31.117319
马相伯故居,上海市松江区泗泾镇开江中路214号,121.282417,31.117433
松风听音(闻阊文化推广中心),上海市松江区泗泾镇开江中路339号,121.283247,31.117184
基督教泗泾福音堂,上海市松江区鼓浪路金色童年艺术幼儿园(鼓浪路)东侧约90米,121.28613,31.121979
泗泾公园,上海市松江区泗泾镇江川路188号,121.281681,31.119755
安方塔,上海市松江区泗泾镇飞龙堂(纹身店)开江中路414号,121.282006,31.116768
史量才故居,上海市松江区开江东路219号,121.284953,31.118294
福田净寺,上海市松江区泗泾镇文化路25号(近开江中路),121.283873,31.118184
明华栖月,上海市松江区开江中路中京苑西北侧约60米,121.282121,31.116844
古镇泗泾,上海市松江区开江中路与开江路交叉口东50米,121.281447,31.116784
泗泾老街,上海市松江区开江中路303号,121.283817,31.117319
马相伯故居,上海市松江区泗泾镇开江中路214号,121.282417,31.117433
松风听音(闻阊文化推广中心),上海市松江区泗泾镇开江中路339号,121.283247,31.117184
横塘天主堂,上海市松江区泗泾镇沪松公路2188号,121.299973,31.129832
吴家浜公园,上海市松江区勤富路503号,121.311295,31.11762
基督教泗泾福音堂,上海市松江区鼓浪路金色童年艺术幼儿园(鼓浪路)东侧约90米,121.28613,31.121979
吴家浜天主堂,上海市松江区长施公路1115号,121.308222,31.112118
九科绿洲,上海市松江区九亭镇中心路与朱金路交汇口,121.333693,31.114129
九亭镇九亭公园,上海市松江区九亭镇中心路,121.333666,31.115138
SNACKMUSEUM零食博物馆,上海市松江区九新公路855号,121.324801,31.10584
凌霄花架,上海市松江区朱金路九科绿洲公园,121.336928,31.116322
吴家浜公园,上海市松江区勤富路503号,121.311295,31.11762
河图公园,上海市松江区顺庆路500弄,121.32717,31.104711
健康主题公园,淀浦河路399弄1-201号附近,121.338861,31.133793
九科绿洲,上海市松江区九亭镇中心路与朱金路交汇口,121.333693,31.114129
资庆寺,上海市松江区姚北路33号,121.357781,31.118523
九亭镇九亭公园,上海市松江区九亭镇中心路,121.333666,31.115138
凌霄花架,上海市松江区朱金路九科绿洲公园,121.336928,31.116322
福禄园,上海市闵行区黎安路1615弄58号,121.356353,31.124356
青春生态办公园,上海市闵行区黎安路1615弄58号,121.355326,31.125211
健康主题公园,淀浦河路399弄1-201号附近,121.338861,31.133793
快乐体验服务区,上海市闵行区黎安路与中春路交叉路口往东北约50米,121.36455,31.130318
青春生态办公园,上海市闵行区黎安路1615弄58号,121.355326,31.125211
资庆寺,上海市松江区姚北路33号,121.357781,31.118523
莘庄耶稣堂,上海市闵行区莘庄镇莘浜路551号,121.377142,31.107822
馨园,上海市闵行区莘沥路268号,121.378474,31.116851
海上塔,上海市闵行区闵松公路兴城商务广场南侧约90米,121.379357,31.123935
福禄园,上海市闵行区黎安路1615弄58号,121.356353,31.124356
法制宣传主题公园,上海市闵行区莘谭路与莘西路交叉路口往北约50米,121.378003,31.11412
快乐体验服务区,上海市闵行区黎安路与中春路交叉路口往东北约50米,121.36455,31.130318
中经堂-颈肩腰问题解决专家,上海市闵行区莘松路359号(近萃西路),121.37923,31.111138
莘庄公园史图,上海市闵行区莘浜路421号莘庄公园,121.380137,31.108508
莘庄梅园,上海市闵行区虹莘路688号,121.399497,31.121121
濡清亭,上海市闵行区庙泾路水清一村社区,121.385502,31.120281
莘庄公园,上海市闵行区莘浜路421号,121.379276,31.107551
莘城中央公园,上海市闵行区闵城路180号,121.39327,31.110747
黎安公园,秀文路118号,121.386395,31.135506
闵行区中心绿地,上海市闵行区莘建东路与莘朱路交叉路口往西北约110米,121.387114,31.115127
亚马逊公园 萌宠乐园(仲盛世界商城店),上海市闵行区都市路5001号5楼,121.393088,31.113114
母亲林,上海市闵行区沪闵路5369号,121.387083,31.11517
海上塔,上海市闵行区闵松公路兴城商务广场南侧约90米,121.379357,31.123935
馨园,上海市闵行区莘沥路268号,121.378474,31.116851
得翠园,上海市闵行区莘朱路888号,121.410605,31.122807
运康体育公园,上海市闵行区梅陇镇伟业路855号,121.406849,31.121507
莘庄梅园,上海市闵行区虹莘路688号,121.399497,31.121121
莘城中央公园,上海市闵行区闵城路180号,121.39327,31.110747
嘉和公园,梅陇西路668号,121.409074,31.132164
亚马逊公园 萌宠乐园(仲盛世界商城店),上海市闵行区都市路5001号5楼,121.393088,31.113114
集心公园,"上海市闵行区韩泗泾港以北,莘朱路以南,春潮路以东东南方向170米",121.420465,31.121326
梅陇镇廉政文化主题公园,上海市闵行区上中西路1250号,121.415751,31.136654
百步林,上海市闵行区都园路春申万科城-一期东南侧约80米,121.408736,31.105291
叠翠公园,上海市闵行区梅陇镇莘朱路1012号,121.415756,31.123307
得翠园,上海市闵行区莘朱路888号,121.410605,31.122807
集心公园,"上海市闵行区韩泗泾港以北,莘朱路以南,春潮路以东东南方向170米",121.420465,31.121326
梅陇公园,上海市闵行区上中西路788号,121.422419,31.137725
梅陇镇廉政文化主题公园,上海市闵行区上中西路1250号,121.415751,31.136654
梅陇公共卫生应急科普体验馆,上海市闵行区梅富路春馨苑东北侧约30米,121.421353,31.121145
运康体育公园,上海市闵行区梅陇镇伟业路855号,121.406849,31.121507
集心路天主堂,上海市闵行区梅陇镇集心路9号,121.419862,31.114202
叠翠公园,上海市闵行区梅陇镇莘朱路1012号,121.415756,31.123307
徐汇区华泾公园,上海市徐汇区华泾路190号近龙吴路,121.458906,31.127836
宁国禅寺,上海市徐汇区华泾镇长华苑邻里汇华泾路858号,121.456163,31.126763
邹容之墓,上海市徐汇区华泾路1018号临,121.451938,31.124893
黄道婆纪念馆,上海市徐汇区徐梅路700号,121.454771,31.13051
黄道婆墓,上海市徐汇区徐梅路700号,121.455769,31.130588
刘三故居,上海市徐汇区华泾路868号,121.457159,31.126132
邹容纪念馆,上海市徐汇区华泾路868号,121.457189,31.126095
五观堂,上海市徐汇区长华路徐汇区华泾公园西侧约40米,121.455855,31.12708
天主教上海教区紫阳玫瑰圣母堂,上海市徐汇区龙吴路2573号,121.462156,31.120916
徐汇区华泾公园,上海市徐汇区华泾路190号近龙吴路,121.458906,31.127836
天主教上海教区紫阳玫瑰圣母堂,上海市徐汇区龙吴路2573号,121.462156,31.120916
宁国禅寺,上海市徐汇区华泾镇长华苑邻里汇华泾路858号,121.456163,31.126763
黄道婆纪念馆,上海市徐汇区徐梅路700号,121.454771,31.13051
黄道婆墓,上海市徐汇区徐梅路700号,121.455769,31.130588
邹容之墓,上海市徐汇区华泾路1018号临,121.451938,31.124893
邹容纪念馆,上海市徐汇区华泾路868号,121.457189,31.126095
淀浦河绿地,上海市徐汇区龙吴路上海市徐汇中学(南校区)北侧约110米,121.461364,31.135894
刘三故居,上海市徐汇区华泾路868号,121.457159,31.126132
五观堂,上海市徐汇区长华路徐汇区华泾公园西侧约40米,121.455855,31.12708
观音堂,上海市浦东新区浦江镇罗汉松403号,121.488082,31.132194
兴福寺,上海市闵行区浦锦街道浦瑞路2039弄60号,121.488261,31.110003
三一堂,上海市浦东新区浦星公路290号,121.501182,31.132233
江湖宅,上海市浦东新区红临路上海师范大学附属中学(三林校区)南侧约200米,121.500207,31.126932
漕河泾DP-PARK,上海市闵行区浦星公路797号园区5号楼,121.511175,31.108372
三林烈士陵园,上海市浦东新区三鲁公路6579号,121.508422,31.137209
浦康休闲公园,上海市闵行区浦康路华侨城院邸东北侧约240米,121.508145,31.110749
三一堂,上海市浦东新区浦星公路290号,121.501182,31.132233
江湖宅,上海市浦东新区红临路上海师范大学附属中学(三林校区)南侧约200米,121.500207,31.126932
西昌寺,上海市浦东新区三林镇西林街131弄29号,121.501276,31.139216
上海新四军纪念展馆,上海市浦东新区懿德路287号,121.521916,31.122977
上海新四军纪念展馆,上海市浦东新区懿德路287号,121.521916,31.122977
梅园,上海市闵行区陈行公路与苏近路交叉路口往南约70米,121.536809,31.117641
天花庵村陈家宅,上海市浦东新区林礼路上海喜地农副产品市场西南侧约290米,121.529579,31.128451
博物馆仓库,上海市浦东新区浦三路4666号,121.555833,31.128587
奇石园,康梧路与年家浜路交叉路口南侧,121.564858,31.11919
洗心堂基督教会,上海市浦东新区康梧路1505号,121.565188,31.11999
生物梅里埃上海园区,上海市浦东新区浦三路4633号,121.557192,31.129064
康桥派出所上海博物馆,上海市浦东新区浦三路博物馆仓库,121.556758,31.128801
梅园,上海市闵行区陈行公路与苏近路交叉路口往南约70米,121.536809,31.117641
天花庵村陈家宅,上海市浦东新区林礼路上海喜地农副产品市场西南侧约290米,121.529579,31.128451
奇石园,康梧路与年家浜路交叉路口南侧,121.564858,31.11919
洗心堂基督教会,上海市浦东新区康梧路1505号,121.565188,31.11999
南汇烈士陵园,上海市浦东新区周浦镇康沈路1646弄58号,121.580531,31.122724
博物馆仓库,上海市浦东新区浦三路4666号,121.555833,31.128587
傅雷旧居,上海市浦东新区澧溪路48号,121.586001,31.124359
生物梅里埃上海园区,上海市浦东新区浦三路4633号,121.557192,31.129064
浙宁会馆,上海市浦东新区周浦镇川周公路4482弄1-34号,121.584072,31.125778
康桥派出所上海博物馆,上海市浦东新区浦三路博物馆仓库,121.556758,31.128801
863大健康品牌科技馆,上海市浦东新区年家浜路339弄东方晶华园,121.58358,31.120078
书香门第国学-周浦馆,上海市浦东新区川周公路4354号2楼(自动扶梯口),121.586501,31.126165
赵巷体育公园,上海市青浦区嘉松中路与业文路交叉路口往东北约180米,121.234132,31.129896
刘夏古文化遗址,上海市青浦区赵巷镇方夏村淀浦河与洞泾港交汇处(水泥桥东侧),121.267137,31.140878
小东圩天主堂,上海市青浦区赵巷镇方夏村方东315号,121.24906,31.154638
刘夏古文化遗址,上海市青浦区赵巷镇方夏村淀浦河与洞泾港交汇处(水泥桥东侧),121.267137,31.140878
横塘天主堂,上海市松江区泗泾镇沪松公路2188号,121.299973,31.129832
刘夏古文化遗址,上海市青浦区赵巷镇方夏村淀浦河与洞泾港交汇处(水泥桥东侧),121.267137,31.140878
横塘天主堂,上海市松江区泗泾镇沪松公路2188号,121.299973,31.129832
九里亭公园,上海市松江区沪亭北路上海市松江区九亭第四小学东侧约80米,121.322687,31.151595
基督之家,上海市松江区亭知路727号,121.313014,31.151999
九里亭公园,上海市松江区沪亭北路上海市松江区九亭第四小学东侧约80米,121.322687,31.151595
九亭地铁站店(u天地店),"上海市松江区沪松公路1501号(地铁9号线九亭站3号口出,商品号JT-116)",121.330325,31.145958
基督之家,上海市松江区亭知路727号,121.313014,31.151999
健康主题公园,淀浦河路399弄1-201号附近,121.338861,31.133793
滑板公园,上海市闵行区新龙路1285号,121.344402,31.158462
中国民族乐器博物馆,上海市闵行区七宝镇联明路400号,121.352197,31.150408
悦心园,上海市闵行区七宝镇华茂路悦心园(奔驰别墅旁),121.3558,31.149947
健康主题公园,淀浦河路399弄1-201号附近,121.338861,31.133793
九亭地铁站店(u天地店),"上海市松江区沪松公路1501号(地铁9号线九亭站3号口出,商品号JT-116)",121.330325,31.145958
七宝古镇,上海市闵行区青年路与横沥路交叉口,121.361199,31.158938
七宝耶稣堂,上海市闵行区七莘路1664号,121.370336,31.140263
闵行体育公园,上海市闵行区新镇路456号,121.377542,31.149117
闵行体育公园-五彩滑道,上海市闵行区新镇路245号翡翠山山顶,121.377159,31.151319
翡翠山,上海市闵行区外环高速(闵行体育公园),121.376316,31.151465
锦绣湖,上海市闵行区新镇路闵行体育公园,121.373791,31.150452
七宝天主堂,上海市闵行区七宝南街50号,121.361999,31.156255
斗姆阁,上海市闵行区七莘路2678号上海交通大学七宝校区内,121.363788,31.155482
老行当,上海市闵行区南东塘滩7号,121.36143,31.158212
闵行体育公园-环城公园,上海市闵行区顾戴路闵行体育公园,121.382328,31.143176
母亲林,上海市闵行区新镇路456号闵行体育公园内,121.382571,31.142743
黎安公园,秀文路118号,121.386395,31.135506
闵行体育公园,上海市闵行区新镇路456号,121.377542,31.149117
双拥公园,上海市闵行区龙茗路与平阳路交叉口,121.393883,31.140143
闵行体育公园-环城公园,上海市闵行区顾戴路闵行体育公园,121.382328,31.143176
闵行体育公园-五彩滑道,上海市闵行区新镇路245号翡翠山山顶,121.377159,31.151319
黎安公园儿童乐园,上海市闵行区莘庄镇秀文路118号,121.387152,31.136593
黎安公园-观景木亭,上海市闵行区秀文路118号黎安公园,121.386327,31.137536
翡翠山,上海市闵行区外环高速(闵行体育公园),121.376316,31.151465
锦绣湖,上海市闵行区新镇路闵行体育公园,121.373791,31.150452
锦江乐园,上海市闵行区虹梅路201号,121.415479,31.145542
上海航宇科普中心,上海市闵行区沪闵路7900号,121.412444,31.141859
古美人口文化公园(平南路),上海市闵行区平南路与万源路交叉路口往东约200米,121.401493,31.157568
梅陇公园,上海市闵行区上中西路788号,121.422419,31.137725
嘉和公园,梅陇西路668号,121.409074,31.132164
双拥公园,上海市闵行区龙茗路与平阳路交叉口,121.393883,31.140143
梅陇休闲苑,上海市闵行区镇西路550号,121.415364,31.141916
嘉川路小游园,上海市徐汇区凌云路283号,121.424986,31.140628
沙洲典藏博物馆,上海市闵行区梅陇镇沪闵路7966号,121.413847,31.143199
锦江乐园旅游客运部,上海市闵行区古美路282号,121.413046,31.1448
锦江乐园,上海市闵行区虹梅路201号,121.415479,31.145542
健康主题公园,上海市徐汇区嘉川路小游园,121.426239,31.141304
嘉川路小游园,上海市徐汇区凌云路283号,121.424986,31.140628
梅陇公园,上海市闵行区上中西路788号,121.422419,31.137725
