name,address,lng,lat
振兴路,上海市松江区,121.315981,31.020568
俞塘桥,上海市松江区,121.326641,31.02133
影视路,上海市松江区,121.323923,31.019563
影维路,上海市松江区,121.322715,31.015294
车峰北路,上海市松江区,121.326641,31.02133
新飞路,上海市松江区,121.324295,31.03463
李高路,上海市松江区,121.32247,31.029541
南姚路,上海市松江区,121.313452,31.024988
车亭公路,上海市,121.311675,30.995888
杨家浜桥,上海市松江区,121.324961,31.020913
虬长路,上海市松江区,121.316826,31.02147
陪昆路,上海市闵行区,121.357891,31.023776
新飞路,上海市松江区,121.324295,31.03463
汇北路,上海市松江区,121.340208,31.016121
女儿泾桥,上海市松江区,121.349285,31.020967
紫东路,上海市闵行区,121.36512,31.020924
书崖路,上海市松江区,121.337421,31.031216
中青路,上海市闵行区,121.363541,31.027445
中辉路,上海市闵行区,121.360886,31.021079
中康路,上海市闵行区,121.356785,31.022004
紫旭路,上海市闵行区,121.36456,31.023261
中韵路,上海市闵行区,121.36863,31.021819
紫旭路,上海市闵行区,121.36456,31.023261
天星路,上海市闵行区,121.375681,31.009592
中辉路,上海市闵行区,121.360886,31.021079
中青路,上海市闵行区,121.363541,31.027445
紫东路,上海市闵行区,121.36512,31.020924
昆阳路,上海市闵行区,121.374283,31.020879
富国路,上海市闵行区,121.38595,31.027575
绿春路,上海市闵行区,121.380268,31.013576
陪昆路,上海市闵行区,121.357891,31.023776
银林路,上海市闵行区,121.388946,31.025512
富国路,上海市闵行区,121.38595,31.027575
银康路,上海市闵行区,121.392225,31.027709
文井路,上海市闵行区,121.388607,31.007962
富卓路,上海市闵行区,121.390542,31.02653
青山路,上海市闵行区,121.381415,31.018286
银春路,上海市闵行区,121.397603,31.031847
北斗路,上海市闵行区,121.387373,31.014985
绿春路,上海市闵行区,121.380268,31.013576
景谷路,上海市闵行区,121.415965,31.021343
长浜桥,上海市闵行区,121.410897,31.023167
景谷路,上海市闵行区,121.415965,31.021343
碧江路,上海市闵行区,121.408951,31.013417
金平路,上海市闵行区,121.417509,31.018477
凤庆路,上海市闵行区,121.401074,31.021053
鹤庆路,上海市闵行区,121.4209,31.014049
安宁路,上海市闵行区,121.418738,31.030598
灯辉路,上海市闵行区,121.412265,31.033282
银春路,上海市闵行区,121.397603,31.031847
宾川路,上海市闵行区,121.41977,31.010343
石屏路,上海市闵行区,121.427157,31.021213
安宁路,上海市闵行区,121.418738,31.030598
沧源路,上海市闵行区,121.433061,31.025181
景谷东路,上海市闵行区,121.432229,31.026999
乌守道,上海市闵行区东川路2088号置业广场F3,121.425771,31.021218
金平路,上海市闵行区,121.417509,31.018477
鹤庆路,上海市闵行区,121.4209,31.014049
兰坪路,上海市闵行区,121.424204,31.013259
永平路,上海市闵行区,121.438427,31.021512
凤庆路,上海市闵行区,121.401074,31.021053
紫月路,上海市闵行区,121.460871,31.02428
永平路,上海市闵行区,121.438427,31.021512
紫星路,上海市闵行区,121.473481,31.020364
永平南路,上海市闵行区,121.43994,31.018076
沧源路,上海市闵行区,121.433061,31.025181
德宏路,上海市闵行区,121.442273,31.020015
老江川东路,上海市闵行区,121.455288,31.017655
奉浦大桥,上海市,121.448606,31.012167
学森路,上海市闵行区,121.442098,31.032286
环路,上海市闵行区,121.444089,31.022536
紫光路,上海市闵行区,121.469504,31.02057
西闸公路,上海市奉贤区,121.431647,30.990529
紫海路,上海市闵行区,121.464209,31.029893
紫星路,上海市闵行区,121.473481,31.020364
江川东路,上海市闵行区,121.43667,31.015243
紫日路,上海市闵行区,121.460843,31.02944
紫龙路,上海市闵行区,121.47227,31.039377
东川路,上海市闵行区,121.479098,31.035563
紫月路,上海市闵行区,121.460871,31.02428
老江川东路,上海市闵行区,121.455288,31.017655
寺嘴角路,上海市闵行区,121.490236,31.024179
虹梅南路隧道,上海市,121.481056,31.006779
东川路,上海市闵行区,121.479098,31.035563
通海路,上海市闵行区,121.483158,31.04236
西浦路,上海市闵行区,121.499932,31.01819
五宅路,上海市奉贤区,121.489874,31.004889
兰香湖绿道,上海市闵行区,121.478739,31.032106
紫光路,上海市闵行区,121.469504,31.02057
西闸公路桥,上海市奉贤区,121.498631,31.010083
益北路,上海市奉贤区,121.494466,30.987872
Y023,上海市闵行区,121.508386,31.021963
汇延路,上海市闵行区,121.525164,31.030245
永浦路,上海市闵行区,121.513971,31.021819
永恩路,上海市闵行区,121.507698,31.026936
前街,上海市闵行区浦江镇,121.505855,31.021598
金闸公路,上海市奉贤区,121.510541,30.995505
永杰路,上海市闵行区,121.51414,31.035911
西浦路,上海市闵行区,121.499932,31.01819
永颂路,上海市闵行区,121.507885,31.039876
永跃路,上海市闵行区,121.516701,31.040291
窑厂桥路,上海市闵行区,121.524559,31.021269
汇延路,上海市闵行区,121.525164,31.030245
丰南路,上海市闵行区,121.528739,31.018071
鲁宁路,上海市闵行区,121.523929,31.027228
西环路,上海市闵行区,121.53584,31.023581
闸航公路,上海市闵行区,121.530753,31.025804
闸航公路辅路,上海市闵行区,121.532269,31.025846
永南路,上海市,121.522796,31.011271
恒南路桥,上海市闵行区,121.530557,31.02019
汇舒路,上海市闵行区,121.523589,31.038661
1组村宅路,上海市闵行区,121.547207,31.024407
西环路,上海市闵行区,121.53584,31.023581
闸航路,上海市,121.58342,31.025435
丰南路,上海市闵行区,121.528739,31.018071
东晨三路,上海市闵行区,121.538113,31.033944
东城一路,上海市闵行区,121.53844,31.03578
汇北路,上海市闵行区,121.546622,31.030874
东街,上海市闵行区浦江镇,121.546324,31.024968
西街,上海市闵行区浦江镇,121.544717,31.024946
大治河桥,上海市闵行区,121.540224,31.023572
闸航路,上海市,121.58342,31.025435
鲁南路,上海市,121.571204,31.029186
从友大道,上海市闵行区,121.567338,31.029645
闸航公路,上海市,121.559978,31.025181
航达路,上海市浦东新区,121.580682,31.028888
22组村宅路,上海市浦东新区,121.564033,31.030046
新开河桥,上海市浦东新区,121.560724,31.025159
东惠路,上海市闵行区,121.56966,31.01944
21组村宅路,上海市浦东新区,121.57075,31.029141
新汇路,上海市,121.558432,31.027767
通波路辅路,上海市松江区,121.245806,31.044343
通波塘桥,上海市松江区,121.244496,31.068968
北翠路,上海市松江区,121.216194,31.04311
通波路,上海市松江区,121.245917,31.035389
五昆路,上海市松江区,121.251105,31.037693
绿城路,上海市松江区,121.238205,31.03822
南青路,上海市松江区,121.238621,31.040178
茸梅路,上海市松江区,121.252152,31.058254
茸北路,上海市松江区,121.261163,31.044184
谷阳北路,上海市松江区,121.241514,31.04565
花卉路,上海市松江区,121.26983,31.043358
茸平路,上海市松江区,121.254796,31.040645
文翔东路,上海市松江区,121.274641,31.04356
宝荣路,上海市松江区,121.269773,31.029444
香川路,上海市松江区,121.263204,31.04047
江田东路,上海市松江区,121.27388,31.033995
茸树路,上海市松江区,121.259848,31.040151
联阳路,上海市松江区,121.277685,31.040752
茸北路,上海市松江区,121.261163,31.044184
茸梅路,上海市松江区,121.252152,31.058254
锦昔路,上海市松江区,121.283451,31.044763
曹农路,上海市松江区,121.292972,31.043845
联阳路,上海市松江区,121.277685,31.040752
新格路,上海市松江区,121.288494,31.069383
三浜路,上海市松江区,121.3104,31.035467
开明路,上海市松江区,121.286865,31.048879
松胜路,上海市松江区,121.286086,31.030827
江田东路,上海市松江区,121.27388,31.033995
民益路,上海市松江区,121.293672,31.047378
东兴路,上海市松江区,121.273647,31.03536
赵家泾路,上海市松江区,121.305818,31.040013
康电路,上海市松江区,121.308062,31.037671
新界路,上海市松江区,121.306998,31.048197
通巨路,上海市松江区,121.308769,31.044607
三浜路,上海市松江区,121.3104,31.035467
新加路,上海市松江区,121.317358,31.038123
茸华路,上海市松江区,121.308855,31.037846
民强路,上海市松江区,121.295872,31.044647
民益路,上海市松江区,121.293672,31.047378
联营路,上海市松江区,121.318285,31.022625
书敏路,上海市松江区,121.329051,31.039617
新加路,上海市松江区,121.317358,31.038123
联营路,上海市松江区,121.318285,31.022625
书海路,上海市松江区,121.32891,31.034285
茜蒲路,上海市松江区,121.318543,31.051428
松闵路,上海市松江区,121.325344,31.035268
书崖路,上海市松江区,121.337421,31.031216
李高路,上海市松江区,121.32247,31.029541
新界路,上海市松江区,121.306998,31.048197
书慧路,上海市松江区,121.335564,31.043122
袁家港桥,上海市闵行区,121.348379,31.045915
书慧路,上海市松江区,121.335564,31.043122
书崖路,上海市松江区,121.337421,31.031216
曙光路,上海市闵行区,121.346662,31.059442
书海路,上海市松江区,121.32891,31.034285
茜昆路,上海市闵行区,121.34999,31.048662
松闵路,上海市松江区,121.325344,31.035268
中青路,上海市闵行区,121.363541,31.027445
中秀路,上海市闵行区,121.365158,31.039825
骏泰路,上海市闵行区,121.346531,31.0575
昆阳北路,上海市闵行区,121.366091,31.054528
元江路,上海市闵行区,121.439245,31.067087
中秀路,上海市闵行区,121.365158,31.039825
骏麟路,上海市闵行区,121.364705,31.041323
苏家港路,上海市闵行区,121.368244,31.039754
苏介桥,上海市闵行区,121.368432,31.040389
富岩路,上海市闵行区,121.378416,31.033898
元电路,上海市闵行区,121.374001,31.053105
苏介桥,上海市闵行区昆阳路与骏麟路交叉路口往南约190米,121.368578,31.040296
中青路,上海市闵行区,121.363541,31.027445
联青支路,上海市闵行区,121.383277,31.043259
元江路,上海市闵行区,121.439245,31.067087
联青路,上海市闵行区,121.384797,31.045699
华宁路,上海市闵行区,121.40505,31.006611
星联路,上海市闵行区,121.381574,31.044735
黄泥浜桥,上海市闵行区马桥黄泥浜桥(星俞路西),121.386948,31.041033
银春路,上海市闵行区,121.397603,31.031847
星俞路,上海市闵行区,121.388631,31.040521
富岩路,上海市闵行区,121.378416,31.033898
元江路4600弄,上海市闵行区,121.383047,31.048343
新春路,上海市闵行区,121.419047,31.043465
花王路,上海市闵行区,121.399523,31.040419
元科路,上海市闵行区,121.3991,31.045724
新苗路,上海市闵行区,121.417654,31.046943
灯辉路,上海市闵行区,121.412265,31.033282
新源路,上海市闵行区,121.402074,31.065056
金塔路,上海市闵行区,121.428446,31.048889
鹤翔路,上海市闵行区,121.413142,31.052412
